,country,year,gender,age,suicides_no,population,suicides_100k_pop,gdp_for_year,gdp_per_capita
12848,Italy,1990,male,75+ years,670.0,1332200,50.29,"11,77,32,62,94,441",21472.0
12849,Italy,1990,male,55-74 years,980.0,5266600,18.61,"11,77,32,62,94,441",21472.0
12850,Italy,1990,male,35-54 years,802.0,7381900,10.86,"11,77,32,62,94,441",21472.0
12851,Italy,1990,male,25-34 years,443.0,4477900,9.89,"11,77,32,62,94,441",21472.0
12852,Italy,1990,female,75+ years,224.0,2358600,9.5,"11,77,32,62,94,441",21472.0
12853,Italy,1990,female,55-74 years,452.0,6242800,7.24,"11,77,32,62,94,441",21472.0
12854,Italy,1990,male,15-24 years,275.0,4678600,5.88,"11,77,32,62,94,441",21472.0
12855,Italy,1990,female,35-54 years,317.0,7539900,4.2,"11,77,32,62,94,441",21472.0
12856,Italy,1990,female,25-34 years,132.0,4391200,3.01,"11,77,32,62,94,441",21472.0
12857,Italy,1990,female,15-24 years,90.0,4489200,2.0,"11,77,32,62,94,441",21472.0
12858,Italy,1990,male,05-14 years,11.0,3426400,0.32,"11,77,32,62,94,441",21472.0
12859,Italy,1990,female,05-14 years,6.0,3246400,0.18,"11,77,32,62,94,441",21472.0
12860,Italy,1991,male,75+ years,572.0,1366000,41.87,"12,42,10,93,97,534",22805.0
12861,Italy,1991,male,55-74 years,1074.0,5315200,20.21,"12,42,10,93,97,534",22805.0
12862,Italy,1991,male,35-54 years,846.0,7373100,11.47,"12,42,10,93,97,534",22805.0
12863,Italy,1991,male,25-34 years,448.0,4481000,10.0,"12,42,10,93,97,534",22805.0
